date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,abs_error,sq_error
2025-08-20,2025-09-19,P,6395.78,6100.0,0.0821917808219178,26.85,26.12883553681413,0.7211644631858718,0.5200781829621667
2025-08-20,2025-09-19,P,6395.78,6100.0,0.0821917808219178,26.85,26.210791038355612,0.639208961644389,0.408588096646498
2025-08-20,2025-09-19,P,6395.78,6150.0,0.0821917808219178,32.45,34.11296034757859,1.66296034757859,2.7654371176187045
2025-08-20,2025-09-19,P,6395.78,6150.0,0.0821917808219178,32.45,34.21962880480829,1.7696288048082849,3.1315861068071986
2025-08-20,2025-09-19,P,6395.78,6175.0,0.0821917808219178,35.65,38.786113772797414,3.1361137727974153,9.835209595929639
2025-08-20,2025-09-19,P,6395.78,6175.0,0.0821917808219178,35.65,38.90744345346328,3.2574434534632815,10.610937852510789
2025-08-20,2025-09-19,P,6395.78,6200.0,0.0821917808219178,39.2,36.00026089530307,3.1997391046969312,10.238330338126719
2025-08-20,2025-09-19,P,6395.78,6200.0,0.0821917808219178,39.2,36.117996606102814,3.082003393897189,9.498744919993792
2025-08-20,2025-09-19,P,6395.78,6250.0,0.0821917808219178,47.55,47.04993665382778,0.5000633461722188,0.25006335018495635
2025-08-20,2025-09-19,P,6395.78,6250.0,0.0821917808219178,47.55,47.193023749652234,0.35697625034776337,0.12743204331234903
2025-08-20,2025-09-19,P,6395.78,6300.0,0.0821917808219178,57.65,60.576772855280154,2.9267728552801557,8.565999346404755
2025-08-20,2025-09-19,P,6395.78,6300.0,0.0821917808219178,57.65,60.76166289739212,3.1116628973921223,9.682445987006737
2025-08-20,2025-09-19,P,6395.78,6350.0,0.0821917808219178,70.35,64.19751435950249,6.152485640497503,37.853079556527966
2025-08-20,2025-09-19,P,6395.78,6350.0,0.0821917808219178,70.35,64.4033793302812,5.946620669718797,35.36229738952684
2025-08-20,2025-09-19,P,6395.78,6365.0,0.0821917808219178,74.75,75.36255292407073,0.6125529240707266,0.37522108478759736
2025-08-20,2025-09-19,P,6395.78,6365.0,0.0821917808219178,74.75,75.59792911164963,0.8479291116496341,0.7189837783829377
2025-08-20,2025-09-19,P,6395.78,6375.0,0.0821917808219178,77.85,73.2805028222877,4.569497177712293,20.880304457120612
2025-08-20,2025-09-19,P,6395.78,6375.0,0.0821917808219178,77.85,73.51443997054264,4.335560029457355,18.79708076902826
2025-08-20,2025-09-19,P,6395.78,6380.0,0.0821917808219178,79.44999999999999,72.22865394449383,7.22134605550616,52.14783885337438
2025-08-20,2025-09-19,P,6395.78,6380.0,0.0821917808219178,79.44999999999999,72.4618523356056,6.98814766439439,48.83420777938077
2025-08-20,2025-09-19,P,6395.78,6385.0,0.0821917808219178,81.15,87.33164305551513,6.181643055515124,38.212710865798364
2025-08-20,2025-09-19,P,6395.78,6385.0,0.0821917808219178,81.15,87.59859559448658,6.4485955944865765,41.584385141231685
2025-08-20,2025-09-19,P,6395.78,6390.0,0.0821917808219178,82.85,86.31318165673983,3.4631816567398346,11.993627187579266
2025-08-20,2025-09-19,P,6395.78,6390.0,0.0821917808219178,82.85,86.57964262112357,3.729642621123574,13.910234081301523
2025-08-20,2025-10-17,C,6395.78,5000.0,0.1589041095890411,1428.3000000000002,1441.5673508206196,13.267350820619413,176.0225977973906
2025-08-20,2025-10-17,C,6395.78,5000.0,0.1589041095890411,1428.3000000000002,1440.498000431326,12.198000431325909,148.79121452262706
2025-08-20,2025-10-17,C,6395.78,6000.0,0.1589041095890411,474.3,482.322572011356,8.022572011355976,64.36166167739226
2025-08-20,2025-10-17,C,6395.78,6000.0,0.1589041095890411,474.3,481.5632994740141,7.263299474014104,52.75551924921356
2025-08-20,2025-10-17,P,6395.78,5000.0,0.1589041095890411,7.800000000000001,8.190350070158383,0.39035007015838197,0.15237317727265373
2025-08-20,2025-10-17,P,6395.78,5000.0,0.1589041095890411,7.800000000000001,8.220433564680876,0.42043356468087545,0.1767643823102679
